Season,Week,Celebrity,Rank_Rule_Rank,Percent_Rule_Rank,New_Rank,Is_Non_Elimination,Raw_Share,Dynamic_K
7,6,Lance Bass,2,3,2,False,0.1816073325872266,100.0
7,6,Brooke Burke,1,1,1,False,0.2759023020870966,100.0
7,6,Warren Sapp,3,2,3,False,0.2335430533933967,100.0
7,6,Cody Linley,4,4,4,False,0.1273915409165974,100.0
7,6,Susan Lucci,5,6,5,False,0.0582087727608643,100.0
7,6,Maurice Greene,6,5,6,False,0.0797857648683811,100.0
7,6,Cloris Leachman,7,7,7,False,0.0435612333864378,100.0
7,7,Brooke Burke,1,1,1,False,0.2928655708077778,100.0
7,7,Lance Bass,2,3,3,False,0.1883914538605401,100.0
7,7,Maurice Greene,3,5,4,False,0.0966409899011351,100.0
7,7,Susan Lucci,6,6,6,False,0.0453044792282346,100.0
7,7,Cody Linley,5,4,5,False,0.1384628317082219,100.0
7,7,Warren Sapp,4,2,2,False,0.238334674494088,100.0
7,8,Brooke Burke,1,1,1,False,0.3042055572838264,100.0
7,8,Warren Sapp,2,2,2,False,0.2606142455971748,100.0
7,8,Lance Bass,3,3,3,False,0.2008968453511731,100.0
7,8,Cody Linley,4,4,4,False,0.1556950878951108,100.0
7,8,Maurice Greene,5,5,5,False,0.0785882638727163,100.0
7,9,Lance Bass,2,3,3,False,0.2333195460307414,100.0
7,9,Brooke Burke,1,1,1,False,0.3313862294605358,100.0
7,9,Warren Sapp,3,2,2,False,0.2883898535934799,100.0
7,9,Cody Linley,4,4,4,False,0.1469043709152403,100.0
7,10,Brooke Burke,1,1,1,True,0.4277515907443065,100.0
7,10,Lance Bass,3,3,3,True,0.2365727838916534,100.0
7,10,Warren Sapp,2,2,2,True,0.3356756253640391,100.0
8,1,Gilles Marini,1,1,1,True,0.0,100.0
8,1,Melissa Rycroft,2,2,2,True,0.0,100.0
8,1,Shawn Johnson,3,3,3,True,0.0,100.0
8,1,Lil' Kim,4,4,4,True,0.0,100.0
8,1,Chuck Wicks,5,5,5,True,0.0,100.0
8,1,David Alan Grier,6,6,6,True,0.0,100.0
8,1,Denise Richards,7,7,7,True,0.0,100.0
8,1,Holly Madison,8,8,8,True,0.0,100.0
8,1,Belinda Carlisle,9,9,9,True,0.0,100.0
8,1,Steve-O,10,10,10,True,0.0,100.0
8,1,Lawrence Taylor,11,11,11,True,0.0,100.0
8,1,Ty Murray,12,12,12,True,0.0,100.0
8,1,Steve Wozniak,13,13,13,True,0.0,100.0
8,2,Gilles Marini,1,2,1,False,0.1907560471370097,100.0
8,2,Melissa Rycroft,3,3,2,False,0.157903114515357,100.0
8,2,Shawn Johnson,2,1,3,False,0.2344557808144237,100.0
8,2,Lil' Kim,4,5,5,False,0.0587766119870917,100.0
8,2,Denise Richards,8,10,8,False,0.0157946833513487,100.0
8,2,Chuck Wicks,6,6,6,False,0.0407839789524011,100.0
8,2,Lawrence Taylor,7,7,7,False,0.0388874591772584,100.0
8,2,Ty Murray,5,4,4,False,0.1100598317966544,100.0
8,2,Belinda Carlisle,13,13,12,False,0.0032933008983636,100.0
8,2,Holly Madison,11,11,10,False,0.0260395614585432,100.0
8,2,David Alan Grier,12,12,13,False,0.0263922419215932,100.0
8,2,Steve Wozniak,9,8,9,False,0.0462970748081858,100.0
8,2,Steve-O,10,9,11,False,0.0505603131817705,100.0
8,3,Gilles Marini,2,2,2,False,0.1908966154899947,100.0
8,3,Melissa Rycroft,3,3,3,False,0.1589375788411551,100.0
8,3,Shawn Johnson,1,1,1,False,0.2376172003263973,100.0
8,3,Lil' Kim,4,5,5,False,0.0608995047478511,100.0
8,3,David Alan Grier,7,7,6,False,0.0242115139024232,100.0
8,3,Chuck Wicks,6,6,7,False,0.0425389580606094,100.0
8,3,Ty Murray,5,4,4,False,0.1128197923829254,100.0
8,3,Lawrence Taylor,8,8,8,False,0.0397567433138226,100.0
8,3,Holly Madison,11,11,9,False,0.0255130338181987,100.0
8,3,Denise Richards,12,12,11,False,0.0046773927842802,100.0
8,3,Steve-O,9,9,10,False,0.0464715609804027,100.0
8,3,Steve Wozniak,10,10,12,False,0.0556601053519397,100.0
8,4,Gilles Marini,1,2,1,False,0.1984069984227734,100.0
8,4,Melissa Rycroft,2,3,2,False,0.1634281926162674,100.0
8,4,Lil' Kim,4,5,5,False,0.0641172034106011,100.0
8,4,Shawn Johnson,3,1,3,False,0.2417438419728114,100.0
8,4,Ty Murray,5,4,4,False,0.1176251883170923,100.0
8,4,Chuck Wicks,6,6,6,False,0.0435186888049248,100.0
8,4,David Alan Grier,7,8,7,False,0.0240304432583665,100.0
8,4,Lawrence Taylor,8,7,8,False,0.0407960091185311,100.0
8,4,Holly Madison,10,11,9,False,0.0199204698987308,100.0
8,4,Steve-O,9,9,10,False,0.0490395420520396,100.0
8,4,Steve Wozniak,11,10,11,False,0.0373734221278596,100.0
8,5,Gilles Marini,1,2,1,False,0.2088622489539399,100.0
8,5,Lil' Kim,3,5,5,False,0.0681150473035804,100.0
8,5,Shawn Johnson,2,1,2,False,0.2541052101121787,100.0
8,5,Melissa Rycroft,4,3,3,False,0.1673853384389374,100.0
8,5,Chuck Wicks,6,6,6,False,0.0500490706754448,100.0
8,5,David Alan Grier,7,9,7,False,0.0118346334969036,100.0
8,5,Ty Murray,5,4,4,False,0.1214276468398408,100.0
8,5,Lawrence Taylor,8,8,8,False,0.0536409910591828,100.0
8,5,Steve-O,9,7,9,False,0.0645798131199922,100.0
8,6,Lil' Kim,4,4,5,False,0.0751884143743789,100.0
8,6,Melissa Rycroft,2,3,1,False,0.178839287944258,100.0
8,6,Gilles Marini,3,2,3,False,0.2135717246862893,100.0
8,6,Shawn Johnson,1,1,2,False,0.2636613444981924,100.0
8,6,Chuck Wicks,5,6,6,False,0.0542815774925228,100.0
8,6,Lawrence Taylor,7,7,7,False,0.0536972622872023,100.0
8,6,Ty Murray,6,5,4,False,0.124003319346657,100.0
8,6,Steve-O,8,8,8,False,0.0367570693705006,100.0
8,7,Melissa Rycroft,2,3,1,False,0.1874435256797158,100.0
8,7,Shawn Johnson,1,1,2,False,0.2773876626473485,100.0
8,7,Chuck Wicks,4,6,5,False,0.0613865555991994,100.0
8,7,Gilles Marini,3,2,3,False,0.2234357107491064,100.0
8,7,Lil' Kim,5,5,6,False,0.0772864352597356,100.0
8,7,Ty Murray,6,4,4,False,0.1347522246717321,100.0
8,7,Lawrence Taylor,7,7,7,False,0.0383078853931622,100.0
8,8,Lil' Kim,3,5,5,False,0.091603484825092,100.0
8,8,Gilles Marini,1,2,1,False,0.2352453934384521,100.0
8,8,Shawn Johnson,2,1,2,False,0.2867423002110227,100.0
8,8,Ty Murray,4,4,4,False,0.1470065661689193,100.0
8,8,Chuck Wicks,6,6,6,False,0.0480854319849043,100.0
8,8,Melissa Rycroft,5,3,3,False,0.1913168233716108,100.0
8,9,Melissa Rycroft,2,3,3,False,0.2094302030388528,100.0
8,9,Gilles Marini,3,2,2,False,0.2474333421680733,100.0
8,9,Shawn Johnson,1,1,1,False,0.3038343858490424,100.0
8,9,Lil' Kim,4,5,4,False,0.0732595909553038,100.0
8,9,Ty Murray,5,4,5,False,0.1660424779887248,100.0
8,10,Gilles Marini,1,2,2,False,0.2775264396527727,100.0
8,10,Shawn Johnson,2,1,1,False,0.3326385270379194,100.0
8,10,Melissa Rycroft,3,3,3,False,0.2376790968853476,100.0
8,10,Ty Murray,4,4,4,False,0.1521559364239613,100.0
8,11,Shawn Johnson,1,1,1,True,0.4326244562525525,100.0
8,11,Gilles Marini,2,2,2,True,0.3272719740227661,100.0
8,11,Melissa Rycroft,3,3,3,True,0.2401035697246819,100.0
9,1,Joanna Krupa,1,4,4,False,0.0872567387372588,100.0
9,1,Aaron Carter,5,5,5,False,0.0527715852702836,100.0
9,1,Mya,2,2,1,False,0.1876728280047975,100.0
9,1,Kelly Osbourne,4,3,2,False,0.1693737012921131,100.0
9,1,Donny Osmond,3,1,3,False,0.2463721070630719,100.0
9,1,Mark Dacascos,6,6,7,False,0.0384768800996353,100.0
9,1,Louie Vito,7,7,8,False,0.0411766921042433,100.0
9,1,Natalie Coughlin,10,10,9,False,0.0157231385966009,100.0
9,1,Melissa Joan Hart,8,9,10,False,0.0301819013250959,100.0
9,1,Chuck Liddell,12,12,12,False,0.0159471634017907,100.0
9,1,Debi Mazar,11,11,11,False,0.0166174494631354,100.0
9,1,Kathy Ireland,14,14,14,False,0.0117038451850464,100.0
9,1,Tom DeLay,13,13,13,False,0.0166393326493427,100.0
9,1,Michael Irvin,9,8,6,False,0.0556846731884681,100.0
9,1,Ashley Hamiliton,16,16,16,False,0.0071936474426203,100.0
9,1,Macy Gray,15,15,15,False,0.007208316176495,100.0
9,2,Aaron Carter,3,5,5,False,0.0552212703250729,100.0
9,2,Mya,1,2,1,False,0.1912522259818269,100.0
9,2,Donny Osmond,2,1,2,False,0.24807389251236,100.0
9,2,Debi Mazar,8,10,9,False,0.0205639135249491,100.0
9,2,Mark Dacascos,5,7,7,False,0.0389365064999095,100.0
9,2,Natalie Coughlin,10,11,10,False,0.0169831256465454,100.0
9,2,Joanna Krupa,4,4,4,False,0.084545161456656,100.0
9,2,Michael Irvin,6,6,6,False,0.0599940453491637,100.0
9,2,Chuck Liddell,12,12,12,False,0.0194456743619014,100.0
9,2,Kelly Osbourne,7,3,3,False,0.1664795128590864,100.0
9,2,Louie Vito,9,8,8,False,0.0410528286258822,100.0
9,2,Melissa Joan Hart,11,9,11,False,0.0320185289512624,100.0
9,2,Kathy Ireland,14,14,14,False,0.003252416030602,100.0
9,2,Tom DeLay,13,13,13,False,0.0221808978747819,100.0
9,3,Mya,1,2,1,False,0.1933480714358233,100.0
9,3,Natalie Coughlin,6,6,6,False,0.0229747540050429,100.0
9,3,Joanna Krupa,3,4,4,False,0.0886607841099957,100.0
9,3,Aaron Carter,5,5,5,False,0.0534792483352386,100.0
9,3,Donny Osmond,2,1,2,False,0.2474228897106373,100.0
9,3,Kelly Osbourne,4,3,3,False,0.1690357405947514,100.0
9,3,Louie Vito,7,7,8,False,0.0432698458410682,100.0
9,3,Melissa Joan Hart,8,10,9,False,0.0335899081916833,100.0
9,3,Mark Dacascos,9,9,10,False,0.0385664164735074,100.0
9,3,Chuck Liddell,11,11,11,False,0.0208811373321087,100.0
9,3,Debi Mazar,12,12,12,False,0.0169285339899242,100.0
9,3,Tom DeLay,13,13,13,False,0.0126430698571595,100.0
9,3,Michael Irvin,10,8,7,False,0.0591996001230604,100.0
9,4,Melissa Joan Hart,5,5,5,False,0.0426594384311299,100.0
9,4,Mya,1,2,1,False,0.1983012469810846,100.0
9,4,Joanna Krupa,3,4,4,False,0.0932112743269531,100.0
9,4,Donny Osmond,2,1,2,False,0.2529564063009359,100.0
9,4,Natalie Coughlin,6,9,6,False,0.0225206846621504,100.0
9,4,Kelly Osbourne,4,3,3,False,0.1740338009754524,100.0
9,4,Mark Dacascos,8,6,7,False,0.0430920329745162,100.0
9,4,Aaron Carter,7,8,9,False,0.0536622240697643,100.0
9,4,Chuck Liddell,11,11,10,False,0.0095258367202269,100.0
9,4,Louie Vito,10,10,11,False,0.0472786031243595,100.0
9,4,Michael Irvin,9,7,8,False,0.0627584514334242,100.0
9,5,Donny Osmond,1,1,1,False,0.2597368308098704,100.0
9,5,Mya,2,2,2,False,0.1981269738648271,100.0
9,5,Mark Dacascos,6,6,5,False,0.0472138922618408,100.0
9,5,Aaron Carter,5,5,6,False,0.058122350659201,100.0
9,5,Joanna Krupa,4,4,4,False,0.0912441861322139,100.0
9,5,Kelly Osbourne,3,3,3,False,0.1774714602136928,100.0
9,5,Melissa Joan Hart,9,9,8,False,0.0409960691319688,100.0
9,5,Louie Vito,7,8,9,False,0.0497903870594515,100.0
9,5,Natalie Coughlin,10,10,10,False,0.0101813294778392,100.0
9,5,Michael Irvin,8,7,7,False,0.067116520389094,100.0
9,6,Joanna Krupa,2,4,4,False,0.0993922856021003,100.0
9,6,Mya,1,2,1,False,0.2013362467687063,100.0
9,6,Aaron Carter,4,5,5,False,0.0629893020462468,100.0
9,6,Mark Dacascos,6,6,6,False,0.0500333516967228,100.0
9,6,Donny Osmond,3,1,2,False,0.2602701997332476,100.0
9,6,Kelly Osbourne,5,3,3,False,0.1770740896884237,100.0
9,6,Louie Vito,8,8,7,False,0.0431129391639586,100.0
9,6,Melissa Joan Hart,9,9,8,False,0.0325468331976819,100.0
9,6,Michael Irvin,7,7,9,False,0.0732447521029107,100.0
9,7,Joanna Krupa,2,4,4,False,0.1086738341350192,100.0
9,7,Aaron Carter,5,5,5,False,0.0738780804913496,100.0
9,7,Donny Osmond,1,1,1,False,0.2808898857214599,100.0
9,7,Kelly Osbourne,3,3,2,False,0.1977263199366282,100.0
9,7,Mya,4,2,3,False,0.2167685730790907,100.0
9,7,Michael Irvin,6,6,6,False,0.0754025705267052,100.0
9,7,Mark Dacascos,7,7,7,False,0.046660736109745,100.0
9,8,Mya,1,2,1,False,0.2524460140153004,100.0
9,8,Joanna Krupa,3,4,4,False,0.134742806542068,100.0
9,8,Kelly Osbourne,4,3,3,False,0.2253353576151823,100.0
9,8,Aaron Carter,5,5,5,False,0.0702462474279254,100.0
9,8,Donny Osmond,2,1,2,False,0.317229574399524,100.0
9,9,Mya,1,2,1,False,0.2767478420620022,100.0
9,9,Joanna Krupa,3,4,4,False,0.1272325909209234,100.0
9,9,Kelly Osbourne,4,3,3,False,0.2542225485332856,100.0
9,9,Donny Osmond,2,1,2,False,0.3417970184837884,100.0
9,10,Donny Osmond,1,1,1,True,0.4314400982718813,100.0
9,10,Mya,2,2,2,True,0.3154321423915545,100.0
9,10,Kelly Osbourne,3,3,3,True,0.2531277593365648,100.0
10,1,Nicole Scherzinger,1,1,1,True,0.0,100.0
10,1,Evan Lysacek,2,2,2,True,0.0,100.0
10,1,Erin Andrews,3,3,3,True,0.0,100.0
10,1,Pamela Anderson,4,4,4,True,0.0,100.0
10,1,Jake Pavelka,5,5,5,True,0.0,100.0
10,1,Chad Ochocinco,6,6,6,True,0.0,100.0
10,1,Niecy Nash,7,7,7,True,0.0,100.0
10,1,Shannen Doherty,8,8,8,True,0.0,100.0
10,1,Kate Gosselin,9,9,9,True,0.0,100.0
10,1,Aiden Turner,10,10,10,True,0.0,100.0
10,1,Buzz Aldrin,11,11,11,True,0.0,100.0
10,2,Nicole Scherzinger,1,1,1,False,0.2394011012804804,100.0
10,2,Evan Lysacek,2,2,2,False,0.1962005598324208,100.0
10,2,Erin Andrews,3,3,3,False,0.1549419035143725,100.0
10,2,Pamela Anderson,5,6,6,False,0.0415141780005019,100.0
10,2,Niecy Nash,4,5,5,False,0.0727434012364842,100.0
10,2,Jake Pavelka,7,8,7,False,0.0342849811762051,100.0
10,2,Shannen Doherty,8,11,8,False,0.0049667142884853,100.0
10,2,Aiden Turner,11,10,9,False,0.0304644275779536,100.0
10,2,Chad Ochocinco,6,4,4,False,0.1002696013002731,100.0
10,2,Kate Gosselin,9,7,10,False,0.0583024072803309,100.0
10,2,Buzz Aldrin,10,9,11,False,0.0669107245124921,100.0
10,3,Evan Lysacek,1,2,1,False,0.2095910662543268,100.0
10,3,Erin Andrews,3,3,3,False,0.1656317542987617,100.0
10,3,Nicole Scherzinger,2,1,2,False,0.2490319515596891,100.0
10,3,Jake Pavelka,7,7,7,False,0.0370011234447196,100.0
10,3,Niecy Nash,4,5,5,False,0.0781254850757254,100.0
10,3,Pamela Anderson,5,6,6,False,0.0448629410354991,100.0
10,3,Aiden Turner,9,9,8,False,0.0281575775900224,100.0
10,3,Chad Ochocinco,6,4,4,False,0.1092371815621661,100.0
10,3,Kate Gosselin,8,8,9,False,0.0533550845163791,100.0
10,3,Buzz Aldrin,10,10,10,False,0.0250058346627096,100.0
10,4,Evan Lysacek,1,2,1,False,0.2170129758417507,100.0
10,4,Nicole Scherzinger,2,1,2,False,0.2586255426496343,100.0
10,4,Pamela Anderson,5,5,5,False,0.0501433603404724,100.0
10,4,Chad Ochocinco,3,4,4,False,0.1173122745636068,100.0
10,4,Erin Andrews,4,3,3,False,0.1684520869983008,100.0
10,4,Jake Pavelka,7,8,7,False,0.0391467053456819,100.0
10,4,Niecy Nash,6,6,6,False,0.0790421351432883,100.0
10,4,Aiden Turner,9,9,8,False,0.0142468036407986,100.0
10,4,Kate Gosselin,8,7,9,False,0.0560181154764654,100.0
10,5,Nicole Scherzinger,1,1,1,False,0.269846938156423,100.0
10,5,Evan Lysacek,2,2,2,False,0.2243141788665503,100.0
10,5,Jake Pavelka,4,6,5,False,0.0441878416687932,100.0
10,5,Erin Andrews,3,3,3,False,0.1752636773274212,100.0
10,5,Pamela Anderson,6,7,6,False,0.0514664675315996,100.0
10,5,Chad Ochocinco,5,4,4,False,0.1156482348621327,100.0
10,5,Niecy Nash,7,5,7,False,0.0840885206168371,100.0
10,5,Kate Gosselin,8,8,8,False,0.0351841409702411,100.0
10,6,Nicole Scherzinger,1,1,1,False,0.2790305204974818,100.0
10,6,Erin Andrews,2,3,2,False,0.1880166572165845,100.0
10,6,Chad Ochocinco,3,4,4,False,0.1277008454588902,100.0
10,6,Pamela Anderson,5,6,5,False,0.0581867521703546,100.0
10,6,Evan Lysacek,4,2,3,False,0.2250950438690546,100.0
10,6,Niecy Nash,6,5,6,False,0.0917601219023317,100.0
10,6,Jake Pavelka,7,7,7,False,0.0302100588852994,100.0
10,7,Evan Lysacek,2,2,2,False,0.2371989735214381,100.0
10,7,Nicole Scherzinger,1,1,1,False,0.2843346346224794,100.0
10,7,Chad Ochocinco,3,4,4,False,0.1357852754205945,100.0
10,7,Erin Andrews,4,3,3,False,0.1904242015600062,100.0
10,7,Pamela Anderson,5,6,5,False,0.0445157882282796,100.0
10,7,Niecy Nash,6,5,6,False,0.1077411266472026,100.0
10,8,Nicole Scherzinger,1,1,1,False,0.3045498425425714,100.0
10,8,Erin Andrews,3,3,3,False,0.2055472354928684,100.0
10,8,Evan Lysacek,2,2,2,False,0.2530980514902313,100.0
10,8,Chad Ochocinco,4,4,4,False,0.1517774342331542,100.0
10,8,Niecy Nash,5,5,5,False,0.0850274362411747,100.0
10,9,Evan Lysacek,2,2,2,False,0.2850332143297033,100.0
10,9,Nicole Scherzinger,1,1,1,False,0.3341836752105526,100.0
10,9,Erin Andrews,3,3,3,False,0.2373944069119418,100.0
10,9,Chad Ochocinco,4,4,4,False,0.1433887035478025,100.0
10,10,Nicole Scherzinger,1,1,1,True,0.4282908764602369,100.0
10,10,Erin Andrews,2,3,3,True,0.2388649288046218,100.0
10,10,Evan Lysacek,3,2,2,True,0.3328441947351439,100.0
11,1,Jennifer Grey,1,1,1,False,0.242464219428548,100.0
11,1,Brandy,3,4,4,False,0.0993154768553579,100.0
11,1,Kyle Massey,2,2,2,False,0.2078549515522479,100.0
11,1,Rick Fox,4,6,6,False,0.0541177729959166,100.0
11,1,Audrina Patridge,7,7,7,False,0.029387559444628,100.0
11,1,Kurt Warner,5,5,5,False,0.088376437859837,100.0
11,1,Bristol Palin,6,3,3,False,0.1800548497355387,100.0
11,1,Florence Henderson,8,8,8,False,0.0280806592913949,100.0
11,1,Michael Bolton,10,11,9,False,0.0170792972282061,100.0
11,1,David Hasselhoff,12,12,12,False,0.003410000325674,100.0
11,1,Margaret Cho,11,10,11,False,0.0219340352761164,100.0
11,1,The Situation,9,9,10,False,0.0279247400065345,100.0
11,2,Jennifer Grey,1,1,1,False,0.2423733145541484,100.0
11,2,Audrina Patridge,4,7,6,False,0.0335504171661645,100.0
11,2,Bristol Palin,3,3,3,False,0.1850505448063161,100.0
11,2,Kyle Massey,2,2,2,False,0.2077888547332454,100.0
11,2,Brandy,5,4,4,False,0.0976798581752958,100.0
11,2,Kurt Warner,6,5,5,False,0.0914678708330003,100.0
11,2,Rick Fox,7,6,7,False,0.0535600745242683,100.0
11,2,Florence Henderson,8,8,8,False,0.0296695740934789,100.0
11,2,Margaret Cho,10,10,10,False,0.0210808518904335,100.0
11,2,The Situation,9,9,9,False,0.0285834352608311,100.0
11,2,Michael Bolton,11,11,11,False,0.0091952039628149,100.0
11,3,Audrina Patridge,4,7,6,False,0.0365088188985774,100.0
11,3,Brandy,2,4,4,False,0.1008201961606552,100.0
11,3,Jennifer Grey,1,1,1,False,0.244027817592627,100.0
11,3,Rick Fox,5,6,7,False,0.0562106234076809,100.0
11,3,Kurt Warner,6,5,5,False,0.0932084129572356,100.0
11,3,Kyle Massey,3,2,2,False,0.2094719448617935,100.0
11,3,Florence Henderson,8,8,8,False,0.0334129264683085,100.0
11,3,The Situation,9,9,9,False,0.0326771771444382,100.0
11,3,Bristol Palin,7,3,3,False,0.1828142783014809,100.0
11,3,Margaret Cho,10,10,10,False,0.010847804207203,100.0
11,4,Jennifer Grey,1,1,1,False,0.2543542121326992,100.0
11,4,Brandy,2,4,4,False,0.1067766702771568,100.0
11,4,Audrina Patridge,4,6,6,False,0.0382454336583648,100.0
11,4,Kyle Massey,3,2,2,False,0.21233241723854,100.0
11,4,Rick Fox,5,7,7,False,0.0574171108130132,100.0
11,4,Florence Henderson,8,8,8,False,0.0354420833414068,100.0
11,4,Kurt Warner,7,5,5,False,0.0922022084355805,100.0
11,4,Bristol Palin,6,3,3,False,0.1842933593794423,100.0
11,4,The Situation,9,9,9,False,0.0189365047237927,100.0
11,5,Brandy,2,4,4,False,0.1104661439579535,100.0
11,5,Jennifer Grey,1,1,1,False,0.2540944226372421,100.0
11,5,Kurt Warner,3,5,5,False,0.1002168716634828,100.0
11,5,Rick Fox,4,6,6,False,0.0638889774608034,100.0
11,5,Audrina Patridge,7,7,7,False,0.0444166178636023,100.0
11,5,Florence Henderson,8,8,8,False,0.0221823086410368,100.0
11,5,Kyle Massey,5,2,2,False,0.2155093234143549,100.0
11,5,Bristol Palin,6,3,3,False,0.189225334361523,100.0
11,6,Brandy,1,4,4,False,0.1147864960668655,100.0
11,6,Audrina Patridge,4,7,5,False,0.0247245760856537,100.0
11,6,Rick Fox,5,6,6,False,0.0756758153594743,100.0
11,6,Kyle Massey,2,2,1,False,0.2206406845198817,100.0
11,6,Jennifer Grey,3,1,2,False,0.2531163340771736,100.0
11,6,Bristol Palin,6,3,3,False,0.1942591909430591,100.0
11,6,Kurt Warner,7,5,7,False,0.1167969029478913,100.0
11,7,Brandy,2,4,4,False,0.1240325518104956,100.0
11,7,Jennifer Grey,1,1,1,False,0.2682921022427668,100.0
11,7,Kurt Warner,4,5,5,False,0.1182230608044138,100.0
11,7,Rick Fox,6,6,6,False,0.0537153988775965,100.0
11,7,Kyle Massey,3,2,2,False,0.2298528158605597,100.0
11,7,Bristol Palin,5,3,3,False,0.2058840704041686,100.0
11,8,Brandy,2,4,4,False,0.1405021565594857,100.0
11,8,Jennifer Grey,1,1,1,False,0.2882910839453764,100.0
11,8,Kyle Massey,3,2,2,False,0.2500037405918359,100.0
11,8,Kurt Warner,5,5,5,False,0.0966771029339798,100.0
11,8,Bristol Palin,4,3,3,False,0.2245259159693241,100.0
11,9,Jennifer Grey,1,1,1,False,0.3248356235279156,100.0
11,9,Kyle Massey,2,2,2,False,0.2842212039686534,100.0
11,9,Brandy,3,4,4,False,0.1308007440502037,100.0
11,9,Bristol Palin,4,3,3,False,0.2601424284532264,100.0
11,10,Jennifer Grey,1,1,1,True,0.4132845000382102,100.0
11,10,Kyle Massey,2,2,2,True,0.328815028660146,100.0
11,10,Bristol Palin,3,3,3,True,0.2579004713016438,100.0
12,1,Ralph Macchio,1,1,1,True,0.0,100.0
12,1,Kirstie Alley,2,2,2,True,0.0,100.0
12,1,Chelsea Kane,3,3,3,True,0.0,100.0
12,1,Hines Ward,4,4,4,True,0.0,100.0
12,1,Chris Jericho,5,5,5,True,0.0,100.0
12,1,Romeo,6,6,6,True,0.0,100.0
12,1,Kendra Wilkinson,7,7,7,True,0.0,100.0
12,1,Petra Nemcova,8,8,8,True,0.0,100.0
12,1,Sugar Ray Leonard,9,9,9,True,0.0,100.0
12,1,Wendy Williams,10,10,10,True,0.0,100.0
12,1,Mike Catherwood,11,11,11,True,0.0,100.0
12,2,Chris Jericho,4,6,6,False,0.0415106844969005,100.0
12,2,Hines Ward,1,1,1,False,0.2585053838304718,100.0
12,2,Romeo,2,5,5,False,0.0728301691398516,100.0
12,2,Ralph Macchio,5,4,3,False,0.1241105574026845,100.0
12,2,Kirstie Alley,3,2,2,False,0.2156661367810469,100.0
12,2,Kendra Wilkinson,7,7,7,False,0.0563920289556562,100.0
12,2,Chelsea Kane,6,3,4,False,0.1495110533896161,100.0
12,2,Petra Nemcova,8,8,8,False,0.025993398335436,100.0
12,2,Mike Catherwood,11,11,11,False,0.004571649750774,100.0
12,2,Sugar Ray Leonard,9,9,9,False,0.025701731204159,100.0
12,2,Wendy Williams,10,10,10,False,0.0252072067134033,100.0
12,3,Hines Ward,1,1,1,False,0.260756737703312,100.0
12,3,Petra Nemcova,4,7,5,False,0.0310714119741927,100.0
12,3,Chelsea Kane,2,3,2,False,0.1551642134016061,100.0
12,3,Kendra Wilkinson,5,5,6,False,0.0599433334343854,100.0
12,3,Chris Jericho,7,8,8,False,0.0400468227522969,100.0
12,3,Kirstie Alley,3,2,3,False,0.2174218959601118,100.0
12,3,Ralph Macchio,6,4,4,False,0.1250878323143374,100.0
12,3,Romeo,8,6,7,False,0.0709795320337651,100.0
12,3,Sugar Ray Leonard,9,9,9,False,0.0263456897880638,100.0
12,3,Wendy Williams,10,10,10,False,0.0131825306379263,100.0
12,4,Chelsea Kane,2,3,1,False,0.1594049938961443,100.0
12,4,Hines Ward,1,1,2,False,0.2616582228976191,100.0
12,4,Ralph Macchio,3,4,4,False,0.1297951514350767,100.0
12,4,Chris Jericho,6,6,6,False,0.0437941780391598,100.0
12,4,Petra Nemcova,7,8,7,False,0.0338024089093671,100.0
12,4,Romeo,4,5,5,False,0.0746570422794874,100.0
12,4,Kirstie Alley,5,2,3,False,0.2190477491759158,100.0
12,4,Sugar Ray Leonard,9,9,8,False,0.0124584674252031,100.0
12,4,Kendra Wilkinson,8,7,9,False,0.0653817859420268,100.0
12,5,Hines Ward,1,1,1,False,0.2676607614498688,100.0
12,5,Chelsea Kane,2,3,2,False,0.1622632391809613,100.0
12,5,Chris Jericho,5,6,6,False,0.0489181460445326,100.0
12,5,Romeo,3,5,5,False,0.079565494168599,100.0
12,5,Kirstie Alley,4,2,3,False,0.2242868768707114,100.0
12,5,Kendra Wilkinson,7,7,7,False,0.0674220137697061,100.0
12,5,Petra Nemcova,8,8,8,False,0.0200733375031281,100.0
12,5,Ralph Macchio,6,4,4,False,0.1298101310124929,100.0
12,6,Chelsea Kane,1,3,3,False,0.1679088115617429,100.0
12,6,Romeo,3,5,5,False,0.0854158014508052,100.0
12,6,Hines Ward,2,1,1,False,0.2726336854502736,100.0
12,6,Kirstie Alley,4,2,2,False,0.2316858599554974,100.0
12,6,Kendra Wilkinson,6,6,6,False,0.0730750880457127,100.0
12,6,Ralph Macchio,5,4,4,False,0.1345686152538958,100.0
12,6,Chris Jericho,7,7,7,False,0.0347121382820711,100.0
12,7,Hines Ward,1,1,1,False,0.2828971899647375,100.0
12,7,Ralph Macchio,2,4,4,False,0.1475293439711681,100.0
12,7,Chelsea Kane,3,3,3,False,0.174364406750259,100.0
12,7,Kendra Wilkinson,5,6,5,False,0.0533940866992423,100.0
12,7,Kirstie Alley,4,2,2,False,0.2385303892381627,100.0
12,7,Romeo,6,5,6,False,0.1032845833764308,100.0
12,8,Chelsea Kane,2,3,3,False,0.1926607276680662,100.0
12,8,Hines Ward,1,1,1,False,0.3014871590847212,100.0
12,8,Kirstie Alley,3,2,2,False,0.2579908538251388,100.0
12,8,Romeo,4,5,4,False,0.0782880585473546,100.0
12,8,Ralph Macchio,5,4,5,False,0.1695732008747199,100.0
